table_name,variable_name,varable_type
census_individual_2013,cen_ind_addr_5yrs_ago_code,char
census_individual_2013,cen_ind_addr_5yrs_ago_au_code,char
census_individual_2013,cen_ind_addr_5yrs_ago_auto_code,char
census_individual_2013,cen_ind_census_ngt_addr_code,char
census_individual_2013,cen_ind_birth_country_code,char
census_individual_2013,cen_ind_birth_country_line_code,char
census_individual_2013,cen_ind_birth_country_auto_code,char
census_individual_2013,cen_ind_arrival_in_nz_mnth_code,char
census_individual_2013,cen_ind_arrival_in_nz_yr_code,char
census_individual_2013,cen_ind_yrs_in_nz_code,char
census_individual_2013,cen_ind_eth_rand6_grp1_code,char
census_individual_2013,cen_ind_eth_rand6_grp2_code,char
census_individual_2013,cen_ind_eth_rand6_grp3_code,char
census_individual_2013,cen_ind_eth_rand6_grp4_code,char
census_individual_2013,cen_ind_eth_rand6_grp5_code,char
census_individual_2013,cen_ind_eth_rand6_grp6_code,char
census_individual_2013,cen_ind_eth_rand6_grp1_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp2_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp3_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp4_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp5_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp6_line_code,char
census_individual_2013,cen_ind_eth_rand6_grp1_auto_code,char
census_individual_2013,cen_ind_eth_rand6_grp2_auto_code,char
census_individual_2013,cen_ind_eth_rand6_grp3_auto_code,char
census_individual_2013,cen_ind_eth_rand6_grp4_auto_code,char
census_individual_2013,cen_ind_eth_rand6_grp5_auto_code,char
census_individual_2013,cen_ind_eth_rand6_grp6_auto_code,char
census_individual_2013,cen_ind_eth_rand3_grp1_code,char
census_individual_2013,cen_ind_eth_rand3_grp2_code,char
census_individual_2013,cen_ind_eth_rand3_grp3_code,char
census_individual_2013,cen_ind_eth_rand3_grp1_line_code,char
census_individual_2013,cen_ind_eth_rand3_grp2_line_code,char
census_individual_2013,cen_ind_eth_rand3_grp3_line_code,char
census_individual_2013,cen_ind_eth_rand3_grp1_auto_code,char
census_individual_2013,cen_ind_eth_rand3_grp2_auto_code,char
census_individual_2013,cen_ind_eth_rand3_grp3_auto_code,char
census_individual_2013,cen_ind_language1_code,char
census_individual_2013,cen_ind_language2_code,char
census_individual_2013,cen_ind_language3_code,char
census_individual_2013,cen_ind_language4_code,char
census_individual_2013,cen_ind_language5_code,char
census_individual_2013,cen_ind_language6_code,char
census_individual_2013,cen_ind_language1_line_code,char
census_individual_2013,cen_ind_language2_line_code,char
census_individual_2013,cen_ind_language3_line_code,char
census_individual_2013,cen_ind_language4_line_code,char
census_individual_2013,cen_ind_language5_line_code,char
census_individual_2013,cen_ind_language6_line_code,char
census_individual_2013,cen_ind_language1_auto_code,char
census_individual_2013,cen_ind_language2_auto_code,char
census_individual_2013,cen_ind_language3_auto_code,char
census_individual_2013,cen_ind_language4_auto_code,char
census_individual_2013,cen_ind_language5_auto_code,char
census_individual_2013,cen_ind_language6_auto_code,char
census_individual_2013,cen_ind_maori_dscnt_code,char
census_individual_2013,cen_ind_iwi_ind_code,char
census_individual_2013,cen_ind_iwi1_code,char
census_individual_2013,cen_ind_iwi2_code,char
census_individual_2013,cen_ind_iwi3_code,char
census_individual_2013,cen_ind_iwi4_code,char
census_individual_2013,cen_ind_iwi5_code,char
census_individual_2013,cen_ind_iwi1_line_code,char
census_individual_2013,cen_ind_iwi2_line_code,char
census_individual_2013,cen_ind_iwi3_line_code,char
census_individual_2013,cen_ind_iwi4_line_code,char
census_individual_2013,cen_ind_iwi5_line_code,char
census_individual_2013,cen_ind_iwi1_auto_code,char
census_individual_2013,cen_ind_iwi2_auto_code,char
census_individual_2013,cen_ind_iwi3_auto_code,char
census_individual_2013,cen_ind_iwi4_auto_code,char
census_individual_2013,cen_ind_iwi5_auto_code,char
census_individual_2013,cen_ind_difficulty_acty1_code,char
census_individual_2013,cen_ind_difficulty_acty2_code,char
census_individual_2013,cen_ind_difficulty_acty3_code,char
census_individual_2013,cen_ind_difficulty_acty4_code,char
census_individual_2013,cen_ind_dsblty_code,char
census_individual_2013,cen_ind_religion1_code,char
census_individual_2013,cen_ind_religion2_code,char
census_individual_2013,cen_ind_religion3_code,char
census_individual_2013,cen_ind_religion4_code,char
census_individual_2013,cen_ind_religion1_line_code,char
census_individual_2013,cen_ind_religion2_line_code,char
census_individual_2013,cen_ind_religion3_line_code,char
census_individual_2013,cen_ind_religion4_line_code,char
census_individual_2013,cen_ind_religion1_auto_code,char
census_individual_2013,cen_ind_religion2_auto_code,char
census_individual_2013,cen_ind_religion3_auto_code,char
census_individual_2013,cen_ind_religion4_auto_code,char
census_individual_2013,cen_ind_religion_objection_code,char
census_individual_2013,cen_ind_living_arrangmnt1_code,char
census_individual_2013,cen_ind_living_arrangmnt2_code,char
census_individual_2013,cen_ind_living_arrangmnt3_code,char
census_individual_2013,cen_ind_living_arrangmnt4_code,char
census_individual_2013,cen_ind_living_arrangmnt5_code,char
census_individual_2013,cen_ind_living_arrangmnt6_code,char
census_individual_2013,cen_ind_living_arrangmnt7_code,char
census_individual_2013,cen_ind_living_arrangmnt8_code,char
census_individual_2013,cen_ind_living_arrangmnt9_code,char
census_individual_2013,cen_ind_living_arrangmnt10_code,char
census_individual_2013,cen_ind_living_arrangmnt11_code,char
census_individual_2013,cen_ind_fam_grp_code,char
census_individual_2013,cen_ind_fam_role_code,char
census_individual_2013,cen_ind_related_fam_grp_code,char
census_individual_2013,cen_ind_related_fam_role_code,char
census_individual_2013,cen_ind_smoke_regular_code,char
census_individual_2013,cen_ind_smoke_ever_code,char
census_individual_2013,cen_ind_legl_marital_stus_code,char
census_individual_2013,cen_ind_tenure_holder_code,char
census_individual_2013,cen_ind_fertility_code,char
census_individual_2013,cen_ind_sndry_scl_qual_code,char
census_individual_2013,cen_ind_sndry_scl_qual_line_code,char
census_individual_2013,cen_ind_sndry_scl_qual_auto_code,char
census_individual_2013,cen_ind_post_scl_level_code,char
census_individual_2013,cen_ind_post_scl_level_line_code,char
census_individual_2013,cen_ind_post_scl_level_auto_code,char
census_individual_2013,cen_ind_post_scl_subjt_code,char
census_individual_2013,cen_ind_post_scl_subjt_line_code,char
census_individual_2013,cen_ind_post_scl_subjt_auto_code,char
census_individual_2013,cen_ind_study_lgth_code,char
census_individual_2013,cen_ind_inc_srce1_code,char
census_individual_2013,cen_ind_inc_srce2_code,char
census_individual_2013,cen_ind_inc_srce3_code,char
census_individual_2013,cen_ind_inc_srce4_code,char
census_individual_2013,cen_ind_inc_srce5_code,char
census_individual_2013,cen_ind_inc_srce6_code,char
census_individual_2013,cen_ind_inc_srce7_code,char
census_individual_2013,cen_ind_inc_srce8_code,char
census_individual_2013,cen_ind_inc_srce9_code,char
census_individual_2013,cen_ind_inc_srce10_code,char
census_individual_2013,cen_ind_inc_srce11_code,char
census_individual_2013,cen_ind_inc_srce12_code,char
census_individual_2013,cen_ind_inc_srce13_code,char
census_individual_2013,cen_ind_inc_srce14_code,char
census_individual_2013,cen_ind_ttl_inc_code,char
census_individual_2013,cen_ind_ttl_inc_mntr_code,char
census_individual_2013,cen_ind_job_ind_code,char
census_individual_2013,cen_ind_emp_stus_code,char
census_individual_2013,cen_ind_emp_stus_mntr_code,char
census_individual_2013,cen_ind_occupation99_code,char
census_individual_2013,cen_ind_occupation_line_code,char
census_individual_2013,cen_ind_occupation_auto_code,char
census_individual_2013,cen_ind_occupation2006_code,char
census_individual_2013,cen_ind_bf_industry_mntr_code,char
census_individual_2013,cen_ind_bf_wrkplc_addr_mntr_code,char
census_individual_2013,cen_ind_bf_geog_unit_code,char
census_individual_2013,cen_ind_industry96_code,char
census_individual_2013,cen_ind_industry06_code,char
census_individual_2013,cen_ind_industry_line_code,char
census_individual_2013,cen_ind_sect_code,char
census_individual_2013,cen_ind_wrkplc_addr_ind_code,char
census_individual_2013,cen_ind_wrkplc_admin_mb_code,char
census_individual_2013,cen_ind_work_hrs1_code,char
census_individual_2013,cen_ind_work_hrs2_code,char
census_individual_2013,cen_ind_travel_work_code,char
census_individual_2013,cen_ind_seek_work_code,char
census_individual_2013,cen_ind_job_srch_meth1_code,char
census_individual_2013,cen_ind_job_srch_meth2_code,char
census_individual_2013,cen_ind_job_srch_meth3_code,char
census_individual_2013,cen_ind_job_srch_meth4_code,char
census_individual_2013,cen_ind_job_srch_meth5_code,char
census_individual_2013,cen_ind_job_srch_meth6_code,char
census_individual_2013,cen_ind_avail_start_code,char
census_individual_2013,cen_ind_unpaid_acty1_code,char
census_individual_2013,cen_ind_unpaid_acty2_code,char
census_individual_2013,cen_ind_unpaid_acty3_code,char
census_individual_2013,cen_ind_unpaid_acty4_code,char
census_individual_2013,cen_ind_unpaid_acty5_code,char
census_individual_2013,cen_ind_unpaid_acty6_code,char
census_individual_2013,cen_ind_unpaid_acty7_code,char
census_individual_2013,cen_ind_usu_res_mntr_code,char
census_individual_2013,cen_ind_maori_eth_ind_code,char
census_individual_2013,cen_ind_pac_islnd_eth_ind_code,char
census_individual_2013,cen_ind_asian_eth_ind_code,char
census_individual_2013,cen_ind_melaa_eth_ind_code,char
census_individual_2013,cen_ind_otr_eth_ind_code,char
census_individual_2013,cen_ind_five_yr_age_grp_code,char
census_individual_2013,cen_ind_ten_yr_age_grp_code,char
census_individual_2013,cen_ind_usu_res_5yrs_sum_code,char
census_individual_2013,cen_ind_social_marital_stus_code,char
census_individual_2013,cen_ind_wklfs_code,char
census_individual_2013,cen_ind_inc_srce_cnt_code,char
census_individual_2013,cen_ind_inc_support_cnt_code,char
census_individual_2013,cen_ind_chld_dpnd_code,char
census_individual_2013,cen_ind_eur_eth_ind_code,char
census_individual_2013,cen_ind_eth_grp_cnt_code,char
census_individual_2013,cen_ind_official_language_code,char
census_individual_2013,cen_ind_languages_cnt_code,char
census_individual_2013,cen_ind_iwi_cnt_code,char
census_individual_2013,cen_ind_highest_qual_code,char
census_individual_2013,cen_ind_std_highest_qual_code,char
census_individual_2013,cen_ind_census_ngt_urb_rurl_code,char
census_individual_2013,cen_ind_usu_res_urb_rurl_code,char
census_individual_2013,cen_ind_wklfs_mntr_code,char
census_individual_2013,cen_ind_ttl_work_hrs_code,char
census_individual_2013,cen_ind_job_srch_meth_cnt_code,char
census_individual_2013,cen_ind_unpaid_acty_cnt_code,char
census_individual_2013,cen_ind_recode_fam_grp_code,char
census_individual_2013,cen_ind_recode_fam_role_code,char
census_individual_2013,cen_ind_dsblty_ind_code,char
census_individual_2013,cen_ind_smoking_stus_code,char
census_individual_2013,cen_ind_north_south_ind_code,char
census_individual_2013,cen_ind_recode_maori_dscnt_code,char
census_individual_2013,cen_ind_grpd_personal_inc_code,char
census_individual_2013,cen_ind_overall_blngul_side_code,char
census_individual_2013,cen_ind_dob_age_mntr_code,char
census_individual_2013,cen_ind_famco_age_mntr_code,char
census_individual_2013,cen_ind_age_imp_summary_code,char
census_individual_2013,cen_ind_famco_usres_mntr_code,char
census_individual_2013,cen_ind_spare_field1_text,char
census_individual_2013,cen_ind_spare_field2_text,char
census_individual_2013,cen_ind_spare_field3_text,char
census_individual_2013,cen_ind_spare_field4_text,char
census_individual_2013,cen_ind_spare_field5_text,char
census_individual_2013,cen_ind_spare_field6_text,char
census_individual_2013,cen_ind_spare_field7_text,char
census_individual_2013,cen_ind_spare_field8_text,char
census_individual_2013,cen_ind_spare_field9_text,char
census_individual_2013,cen_ind_spare_field10_text,char
census_individual_2013,cen_ind_eth_grp_eur_nfd_ttl_code,char
census_individual_2013,cen_ind_eth_grp_nz_eur_ttl_code,char
census_individual_2013,cen_ind_eth_grp_otr_eur_ttl_code,char
census_individual_2013,cen_ind_eth_grp_maori_ttl_code,char
census_individual_2013,cen_ind_eth_grp_pac_ttl_code,char
census_individual_2013,cen_ind_eth_grp_asian_ttl_code,char
census_individual_2013,cen_ind_eth_grp_melaa_ttl_code,char
census_individual_2013,cen_ind_eth_grp_nz_ttl_code,char
census_individual_2013,cen_ind_eth_grp_otr_eth_ttl_code,char
census_individual_2013,cen_ind_eth_grp_dknw_ttl_code,char
census_individual_2013,cen_ind_eth_grp_rtansw_ttl_code,char
census_individual_2013,cen_ind_eth_grp_unident_ttl_code,char
census_individual_2013,cen_ind_eth_grp_ut_scpe_ttl_code,char
census_individual_2013,cen_ind_eth_grp_nt_ste_ttl_code,char
census_individual_2013,cen_ind_difficulty_acty5_code,char
census_individual_2013,cen_ind_difficulty_acty6_code,char
census_individual_2013,cen_ind_difficulty_acty7_code,char
census_individual_2013,cen_ind_young_person_dpnd_code,char
census_individual_2018,snz_uid,int
census_individual_2018,snz_cen_uid,int
census_individual_2018,cen_ind_record_type_code,char
census_individual_2018,cen_ind_conf_key,bigint
census_individual_2018,cn_snz_cen_dwell_uid,int
census_individual_2018,ur_snz_cen_dwell_uid,int
census_individual_2018,cen_ind_unit_impt_log,char
census_individual_2018,cen_ind_cn_occupant_ind,char
census_individual_2018,cen_ind_visitor_ind,char
census_individual_2018,cen_ind_age_code,char
census_individual_2018,cen_ind_five_yr_age_grp_code,char
census_individual_2018,cen_ind_ten_yr_age_grp_code,char
census_individual_2018,cen_ind_age_impt_ind,char
census_individual_2018,cen_ind_dwell_age_code,char
census_individual_2018,cen_ind_sex_code,char
census_individual_2018,cen_ind_sex_impt_ind,char
census_individual_2018,cen_ind_dwell_sex_code,char
census_individual_2018,cen_ind_fertility_code,char
census_individual_2018,cen_ind_fertility_impt_ind,char
census_individual_2018,cen_ind_yrs_at_ur_code,char
census_individual_2018,cen_ind_yrs_at_ur_impt_ind,char
census_individual_2018,cen_ind_yrs_s_arrv_nz_code,char
census_individual_2018,cen_ind_arrv_in_nz_month_code,char
census_individual_2018,cen_ind_arrv_in_nz_year_code,char
census_individual_2018,cen_ind_yrs_s_arrv_nz_imp_ind,char
census_individual_2018,cen_ind_ethgr_code,varchar
census_individual_2018,cen_ind_ethgr_impt_ind,char
census_individual_2018,cen_ind_ethgr_synm,varchar
census_individual_2018,cen_ind_eth_output_level4,varchar
census_individual_2018,cen_ind_eth_output_level3,varchar
census_individual_2018,cen_ind_eth_output_level2,varchar
census_individual_2018,cen_ind_eth_output_level1,varchar
census_individual_2018,cen_ind_ethnic_grp_resp_level1,varchar
census_individual_2018,cen_ind_ethnic_grp_resp_level2,varchar
census_individual_2018,cen_ind_ethgr_asian_ttl_code,char
census_individual_2018,cen_ind_ethgr_eur_ttl_code,char
census_individual_2018,cen_ind_ethgr_nz_eur_ttl_code,char
census_individual_2018,cen_ind_ethgr_oth_eur_ttl_code,char
census_individual_2018,cen_ind_ethgr_maori_ttl_code,char
census_individual_2018,cen_ind_ethgr_pacific_ttl_code,char
census_individual_2018,cen_ind_ethgr_melaa_ttl_code,char
census_individual_2018,cen_ind_ethgr_NZer_ttl_code,char
census_individual_2018,cen_ind_ethgr_oth_nec_ttl_code,char
census_individual_2018,cen_ind_ethgr_dknw_ttl_code,char
census_individual_2018,cen_ind_ethgr_rtansw_ttl_code,char
census_individual_2018,cen_ind_ethgr_unident_ttl_code,char
census_individual_2018,cen_ind_ethgr_out_scpe_ttl_code,char
census_individual_2018,cen_ind_ethgr_nt_ste_ttl_code,char
census_individual_2018,cen_ind_ethgr_asian_ind_code,char
census_individual_2018,cen_ind_ethgr_eur_ind_code,char
census_individual_2018,cen_ind_ethgr_maori_ind_code,char
census_individual_2018,cen_ind_ethgr_pacific_ind_code,char
census_individual_2018,cen_ind_ethgr_melaa_ind_code,char
census_individual_2018,cen_ind_ethgr_otr_ind_code,char
census_individual_2018,cen_ind_ethgr_cnt_code,char
census_individual_2018,cen_ind_eth_single_comb_detail,char
census_individual_2018,cen_ind_eth_single_comb_grp15,char
census_individual_2018,cen_ind_eth_single_comb_grp8,char
census_individual_2018,cen_ind_maori_dscnt_input_code,char
census_individual_2018,cen_ind_maori_dscnt_output_code,char
census_individual_2018,cen_ind_maori_dscnt_impt_ind,char
census_individual_2018,cen_ind_maori_desc_elt_code,char
census_individual_2018,cen_ind_maori_desc_elt_imp_ind,char
census_individual_2018,cen_ind_birth_country_code,char
census_individual_2018,cen_ind_birth_country_synm,varchar
census_individual_2018,cen_ind_birth_country_impt_ind,char
census_individual_2018,cen_ind_dob_month_code,char
census_individual_2018,cen_ind_dob_year_code,char
census_individual_2018,cen_ind_birth_month_nbr,tinyint
census_individual_2018,cen_ind_birth_year_nbr,smallint
census_individual_2018,cen_ind_dob_imputation_ind,char
census_individual_2018,cen_ind_language_code,varchar
census_individual_2018,cen_ind_language_synm,varchar
census_individual_2018,cen_ind_language_output_level3,varchar
census_individual_2018,cen_ind_language_output_level2,varchar
census_individual_2018,cen_ind_language_output_level1,varchar
census_individual_2018,cen_ind_languages_cnt_code,char
census_individual_2018,cen_ind_official_language_code,char
census_individual_2018,cen_ind_language_impt_ind,char
census_individual_2018,cen_ind_religion_code,varchar
census_individual_2018,cen_ind_religion_impt_ind,char
census_individual_2018,cen_ind_religion_synm,varchar
census_individual_2018,cen_ind_religion_objection_code,char
census_individual_2018,cen_ind_religion_output_level3,varchar
census_individual_2018,cen_ind_religion_output_level2,varchar
census_individual_2018,cen_ind_religion_output_level1,varchar
census_individual_2018,cen_ind_inc_sources_code,varchar
census_individual_2018,cen_ind_inc_sources_impt_ind,char
census_individual_2018,cen_ind_inc_srce_cnt_code,char
census_individual_2018,cen_ind_inc_sprt_srce_cnt_code,char
census_individual_2018,cen_ind_ttl_inc_code,char
census_individual_2018,cen_ind_ttl_inc_impt_ind,char
census_individual_2018,cen_ind_emplnt_stus_code,char
census_individual_2018,cen_ind_emplnt_stus_imp_ind,char
census_individual_2018,cen_ind_occupation_code,char
